Name,Contact_No,Crime_Type,Intensity_Level,Witness_Info,Location,Latitude,Longitude,Timestamp,Description
User_707,03372074102,Motorcycle Theft,Medium,"[{""Name"": ""Witness_57"", ""Contact_No"": ""03492875300""}]",Cantonment Area,30.219512,67.010003,2025-03-17T11:03:00,Bike stolen from outside the house.
User_133,03341154804,Mobile Snatching,Low,"[{""Name"": ""Witness_96"", ""Contact_No"": ""03469443602""}]",Zarghoon Road Area,30.216212,67.041304,2025-03-17T18:18:00,Victim robbed of mobile while walking.
User_953,03169201009,Mobile Snatching,Low,[],Sariab Road Area,30.165402,67.012461,2025-03-17T20:35:00,Phone snatched by two riders on a bike.
User_642,03399273676,Motorcycle Theft,Medium,"[{""Name"": ""Witness_30"", ""Contact_No"": ""03208596306""}]",Sariab Road Area,30.117022,66.987454,2025-03-18T15:16:00,Bike stolen from outside the house.
User_170,03236448506,Motorcycle Theft,Medium,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03319021613""}]",Jinnah Road Area,30.201567,67.025255,2025-03-18T23:10:00,Bike stolen from outside the house.
User_945,03126705174,Mobile Snatching,Low,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03368023061""}]",Satellite Town Area,30.214975,66.986016,2025-03-19T16:13:00,Phone snatched by two riders on a bike.
User_352,03345257937,Robbery,Critical,"[{""Name"": ""Witness_77"", ""Contact_No"": ""03367333277""}, {""Name"": ""Witness_55"", ""Contact_No"": ""03338866274""}, {""Name"": ""Witness_10"", ""Contact_No"": ""03195055857""}, {""Name"": ""Witness_93"", ""Contact_No"": ""03283982953""}]",Nawa Killi Area,30.268326,67.024087,2025-03-19T22:46:00,Armed individuals looted the shop.
User_793,03238589442,Mobile Snatching,Medium,[],Hazara Town Area,30.184276,66.964011,2025-03-20T10:25:00,Victim robbed of mobile while walking.
User_515,03186908895,Motorcycle Theft,Medium,[],Sariab Road Area,30.137855,66.984212,2025-03-20T18:01:00,Bike stolen from outside the house.
User_506,03231000838,Motorcycle Theft,Medium,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03129599700""}]",Zarghoon Road Area,30.220086,67.0019,2025-03-21T03:28:00,Motorcycle lock broken at market parking.
User_359,03167995367,Mobile Snatching,Low,"[{""Name"": ""Witness_65"", ""Contact_No"": ""03143668668""}]",Nawa Killi Area,30.232656,67.026491,2025-03-21T13:42:00,Victim robbed of mobile while walking.
User_396,03494436699,Motorcycle Theft,Medium,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03242083531""}]",Cantonment Area,30.185973,67.025871,2025-03-21T16:36:00,Motorcycle lock broken at market parking.
User_183,03492908107,Mobile Snatching,Low,"[{""Name"": ""Witness_78"", ""Contact_No"": ""03209928424""}]",Nawa Killi Area,30.242414,67.00894,2025-03-22T07:40:00,Victim robbed of mobile while walking.
User_874,03443370670,Mobile Snatching,Low,[],Sariab Road Area,30.111895,66.989571,2025-03-23T01:29:00,Victim robbed of mobile while walking.
User_143,03278288706,Mobile Snatching,Low,"[{""Name"": ""Witness_71"", ""Contact_No"": ""03288979788""}]",Cantonment Area,30.212864,67.026033,2025-03-23T19:34:00,Victim robbed of mobile while walking.
User_166,03341052420,Mobile Snatching,Low,[],Cantonment Area,30.19718,67.029977,2025-03-24T08:36:00,Phone snatched by two riders on a bike.
User_302,03424247639,Mobile Snatching,Low,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03216203072""}]",Satellite Town Area,30.204532,67.019524,2025-03-24T09:58:00,Victim robbed of mobile while walking.
User_777,03116929276,Motorcycle Theft,Medium,"[{""Name"": ""Witness_80"", ""Contact_No"": ""03286742956""}]",Satellite Town Area,30.219844,67.019874,2025-03-24T21:06:00,Motorcycle lock broken at market parking.
User_694,03181027109,Mobile Snatching,Low,"[{""Name"": ""Witness_34"", ""Contact_No"": ""03208731543""}]",Sariab Road Area,30.149211,66.975676,2025-03-25T21:33:00,Victim robbed of mobile while walking.
User_642,03158263919,Motorcycle Theft,Medium,"[{""Name"": ""Witness_91"", ""Contact_No"": ""03444452503""}]",Zarghoon Road Area,30.209247,67.023486,2025-03-26T00:35:00,Motorcycle lock broken at market parking.
User_649,03102594461,Mobile Snatching,Low,"[{""Name"": ""Witness_66"", ""Contact_No"": ""03138555228""}]",Satellite Town Area,30.225248,67.048031,2025-03-26T08:34:00,Victim robbed of mobile while walking.
User_167,03101212281,Motorcycle Theft,Medium,[],Nawa Killi Area,30.218299,67.017506,2025-03-26T13:03:00,Bike stolen from outside the house.
User_912,03184129905,Assault,Medium,[],Nawa Killi Area,30.24515,66.99749,2025-03-27T17:06:00,Street fight resulting in moderate injuries.
User_334,03213531924,Robbery,High,"[{""Name"": ""Witness_35"", ""Contact_No"": ""03163395070""}, {""Name"": ""Witness_41"", ""Contact_No"": ""03431001391""}]",Satellite Town Area,30.228382,66.998983,2025-03-29T14:47:00,Victim intercepted and robbed at gunpoint.
User_529,03337894032,Assault,Low,"[{""Name"": ""Witness_85"", ""Contact_No"": ""03467087136""}]",Sariab Road Area,30.177577,66.969271,2025-03-30T14:43:00,Street fight resulting in moderate injuries.
User_233,03344660903,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.187068,66.999976,2025-03-30T16:21:00,Motorcycle lock broken at market parking.
User_873,03317404163,Motorcycle Theft,Medium,[],Nawa Killi Area,30.230011,67.008021,2025-03-31T19:52:00,Bike stolen from outside the house.
User_761,03327514040,Mobile Snatching,Medium,[],Nawa Killi Area,30.255569,67.009939,2025-03-31T21:32:00,Victim robbed of mobile while walking.
User_426,03437567656,Motorcycle Theft,Medium,[],Satellite Town Area,30.211417,67.019733,2025-04-01T15:04:00,Bike stolen from outside the house.
User_461,03414125501,Motorcycle Theft,Medium,[],Jinnah Road Area,30.191306,66.988806,2025-04-03T00:13:00,Bike stolen from outside the house.
User_478,03436530130,Car Theft,Medium,[],Cantonment Area,30.201421,67.029337,2025-04-04T08:09:00,Car jacked from the market parking.
User_926,03434022826,Motorcycle Theft,Medium,[],Jinnah Road Area,30.218803,66.991196,2025-04-04T16:26:00,Bike stolen from outside the house.
User_492,03151013859,Mobile Snatching,Low,[],Nawa Killi Area,30.25179,66.995899,2025-04-05T11:38:00,Victim robbed of mobile while walking.
User_463,03237714479,Motorcycle Theft,Low,[],Zarghoon Road Area,30.22043,67.022431,2025-04-05T16:43:00,Motorcycle lock broken at market parking.
User_548,03457574210,Robbery,High,"[{""Name"": ""Witness_86"", ""Contact_No"": ""03492464004""}, {""Name"": ""Witness_66"", ""Contact_No"": ""03125121015""}]",Zarghoon Road Area,30.194333,67.040407,2025-04-05T18:59:00,Victim intercepted and robbed at gunpoint.
User_845,03389386465,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.244483,66.997239,2025-04-06T05:41:00,Motorcycle lock broken at market parking.
User_460,03146937587,Mobile Snatching,Low,[],Satellite Town Area,30.216557,66.998527,2025-04-06T06:50:00,Phone snatched by two riders on a bike.
User_435,03349086629,Motorcycle Theft,Medium,[],Jinnah Road Area,30.197854,66.986369,2025-04-08T15:46:00,Motorcycle lock broken at market parking.
User_616,03284973495,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.201261,67.017691,2025-04-09T09:02:00,Bike stolen from outside the house.
User_881,03327083572,Mobile Snatching,Low,[],Nawa Killi Area,30.251232,67.012618,2025-04-10T17:25:00,Victim robbed of mobile while walking.
User_455,03495804412,Mobile Snatching,Low,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03286303325""}]",Nawa Killi Area,30.242143,67.03895,2025-04-11T20:54:00,Victim robbed of mobile while walking.
User_486,03276581450,Motorcycle Theft,Medium,[],Cantonment Area,30.215055,67.023776,2025-04-12T12:42:00,Bike stolen from outside the house.
User_624,03462162276,Mobile Snatching,Medium,[],Cantonment Area,30.201576,67.03407,2025-04-12T18:38:00,Victim robbed of mobile while walking.
User_382,03301973481,Motorcycle Theft,Medium,[],Satellite Town Area,30.234289,66.995324,2025-04-13T15:11:00,Motorcycle lock broken at market parking.
User_410,03422495277,Robbery,High,"[{""Name"": ""Witness_37"", ""Contact_No"": ""03404326216""}, {""Name"": ""Witness_91"", ""Contact_No"": ""03304010064""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03448346107""}, {""Name"": ""Witness_13"", ""Contact_No"": ""03437619263""}]",Cantonment Area,30.177714,67.047094,2025-04-13T23:58:00,Victim intercepted and robbed at gunpoint.
User_860,03353376954,Assault,Low,"[{""Name"": ""Witness_80"", ""Contact_No"": ""03138011650""}]",Sariab Road Area,30.114177,66.9789,2025-04-14T07:18:00,Physical altercation outside a local cafe.
User_389,03457943906,Motorcycle Theft,Medium,"[{""Name"": ""Witness_78"", ""Contact_No"": ""03432355458""}]",Sariab Road Area,30.16075,66.982988,2025-04-14T19:36:00,Motorcycle lock broken at market parking.
User_903,03407447585,Robbery,High,"[{""Name"": ""Witness_25"", ""Contact_No"": ""03467538229""}, {""Name"": ""Witness_90"", ""Contact_No"": ""03482351922""}, {""Name"": ""Witness_25"", ""Contact_No"": ""03265733235""}]",Cantonment Area,30.189428,67.01991,2025-04-15T17:06:00,Victim intercepted and robbed at gunpoint.
User_706,03171969352,Car Theft,Medium,"[{""Name"": ""Witness_43"", ""Contact_No"": ""03219527669""}]",Sariab Road Area,30.143265,66.987469,2025-04-15T18:16:00,Parked vehicle stolen overnight.
User_539,03274816013,Mobile Snatching,Low,[],Zarghoon Road Area,30.21965,67.031473,2025-04-16T15:36:00,Victim robbed of mobile while walking.
User_672,03323753639,Robbery,High,"[{""Name"": ""Witness_16"", ""Contact_No"": ""03169587830""}, {""Name"": ""Witness_81"", ""Contact_No"": ""03473216537""}]",Nawa Killi Area,30.226998,67.027206,2025-04-17T18:58:00,Armed individuals looted the shop.
User_696,03444591782,Mobile Snatching,Low,[],Zarghoon Road Area,30.186455,67.00023,2025-04-17T19:21:00,Phone snatched by two riders on a bike.
User_832,03173758547,Assault,Medium,[],Jinnah Road Area,30.195835,66.987362,2025-04-17T23:05:00,Street fight resulting in moderate injuries.
User_940,03103895052,Mobile Snatching,Low,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03144669641""}]",Cantonment Area,30.201619,67.019442,2025-04-19T09:58:00,Phone snatched by two riders on a bike.
User_629,03174413674,Robbery,High,"[{""Name"": ""Witness_24"", ""Contact_No"": ""03191435344""}, {""Name"": ""Witness_70"", ""Contact_No"": ""03423856663""}, {""Name"": ""Witness_48"", ""Contact_No"": ""03477511346""}]",Zarghoon Road Area,30.218565,67.030441,2025-04-19T16:44:00,Victim intercepted and robbed at gunpoint.
User_837,03362407008,Robbery,High,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03304105913""}, {""Name"": ""Witness_89"", ""Contact_No"": ""03141228977""}, {""Name"": ""Witness_73"", ""Contact_No"": ""03339185004""}, {""Name"": ""Witness_12"", ""Contact_No"": ""03476217495""}]",Cantonment Area,30.188219,67.000644,2025-04-19T20:39:00,Victim intercepted and robbed at gunpoint.
User_556,03173629501,Motorcycle Theft,Low,[],Sariab Road Area,30.154924,66.979447,2025-04-21T13:09:00,Bike stolen from outside the house.
User_346,03364774612,Mobile Snatching,Low,[],Satellite Town Area,30.220324,67.004215,2025-04-21T21:51:00,Victim robbed of mobile while walking.
User_714,03169975112,Car Theft,Medium,[],Nawa Killi Area,30.221167,67.013647,2025-04-24T01:36:00,Car jacked from the market parking.
User_155,03363462681,Robbery,High,"[{""Name"": ""Witness_11"", ""Contact_No"": ""03173661864""}, {""Name"": ""Witness_34"", ""Contact_No"": ""03422174245""}, {""Name"": ""Witness_45"", ""Contact_No"": ""03408508996""}]",Zarghoon Road Area,30.207148,67.002039,2025-04-24T16:33:00,Armed individuals looted the shop.
User_295,03333785392,Mobile Snatching,Low,"[{""Name"": ""Witness_18"", ""Contact_No"": ""03133911015""}]",Zarghoon Road Area,30.201234,67.001172,2025-04-25T16:48:00,Phone snatched by two riders on a bike.
User_524,03385942436,Motorcycle Theft,Medium,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03109604496""}]",Hazara Town Area,30.171512,66.945005,2025-04-25T23:36:00,Motorcycle lock broken at market parking.
User_698,03233936775,Robbery,High,"[{""Name"": ""Witness_14"", ""Contact_No"": ""03125906617""}, {""Name"": ""Witness_82"", ""Contact_No"": ""03309830698""}]",Sariab Road Area,30.165681,66.972517,2025-04-26T15:07:00,Victim intercepted and robbed at gunpoint.
User_691,03444535337,Mobile Snatching,Low,"[{""Name"": ""Witness_16"", ""Contact_No"": ""03343462253""}]",Zarghoon Road Area,30.225495,67.009082,2025-04-26T21:08:00,Victim robbed of mobile while walking.
User_323,03148893650,Car Theft,Medium,"[{""Name"": ""Witness_81"", ""Contact_No"": ""03428148055""}]",Cantonment Area,30.199527,67.04102,2025-04-28T21:59:00,Parked vehicle stolen overnight.
User_195,03154830872,Car Theft,Medium,"[{""Name"": ""Witness_11"", ""Contact_No"": ""03268482445""}]",Zarghoon Road Area,30.219306,66.984544,2025-04-29T12:57:00,Parked vehicle stolen overnight.
User_958,03471043027,Car Theft,Medium,"[{""Name"": ""Witness_38"", ""Contact_No"": ""03498913840""}]",Satellite Town Area,30.216784,67.025036,2025-04-29T13:12:00,Parked vehicle stolen overnight.
User_854,03142806409,Car Theft,Medium,[],Satellite Town Area,30.234438,67.012963,2025-04-30T16:30:00,Parked vehicle stolen overnight.
User_148,03445995738,Mobile Snatching,Low,"[{""Name"": ""Witness_13"", ""Contact_No"": ""03158011187""}]",Satellite Town Area,30.20559,67.011527,2025-05-02T13:59:00,Victim robbed of mobile while walking.
User_119,03417245303,Robbery,High,"[{""Name"": ""Witness_57"", ""Contact_No"": ""03259423662""}, {""Name"": ""Witness_58"", ""Contact_No"": ""03238857722""}, {""Name"": ""Witness_43"", ""Contact_No"": ""03315763816""}]",Satellite Town Area,30.195622,67.001864,2025-05-05T02:03:00,Armed individuals looted the shop.
User_459,03189226436,Mobile Snatching,Low,"[{""Name"": ""Witness_71"", ""Contact_No"": ""03435179419""}]",Satellite Town Area,30.211236,66.999878,2025-05-06T00:37:00,Phone snatched by two riders on a bike.
User_254,03393564485,Mobile Snatching,Low,[],Zarghoon Road Area,30.191788,67.007754,2025-05-07T09:46:00,Victim robbed of mobile while walking.
User_743,03476717693,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.225042,67.000524,2025-05-07T18:33:00,Motorcycle lock broken at market parking.
User_140,03184679892,Robbery,Medium,[],Jinnah Road Area,30.168828,66.996139,2025-05-08T22:24:00,Victim intercepted and robbed at gunpoint.
User_345,03417915213,Motorcycle Theft,Medium,[],Sariab Road Area,30.117618,67.006973,2025-05-09T20:43:00,Bike stolen from outside the house.
User_330,03194384099,Mobile Snatching,Low,"[{""Name"": ""Witness_51"", ""Contact_No"": ""03247924667""}]",Satellite Town Area,30.259308,67.013587,2025-05-10T16:31:00,Phone snatched by two riders on a bike.
User_314,03202587480,Robbery,High,"[{""Name"": ""Witness_69"", ""Contact_No"": ""03485059614""}, {""Name"": ""Witness_77"", ""Contact_No"": ""03108777483""}, {""Name"": ""Witness_96"", ""Contact_No"": ""03364851494""}]",Zarghoon Road Area,30.223499,67.020632,2025-05-11T17:36:00,Victim intercepted and robbed at gunpoint.
User_181,03303090337,Mobile Snatching,Medium,"[{""Name"": ""Witness_22"", ""Contact_No"": ""03201079973""}]",Sariab Road Area,30.13999,66.993717,2025-05-12T18:43:00,Victim robbed of mobile while walking.
User_353,03419471863,Motorcycle Theft,Medium,[],Sariab Road Area,30.161966,66.978899,2025-05-12T18:47:00,Bike stolen from outside the house.
User_549,03133755778,Motorcycle Theft,Medium,"[{""Name"": ""Witness_87"", ""Contact_No"": ""03434924990""}]",Cantonment Area,30.217551,67.026636,2025-05-15T07:40:00,Bike stolen from outside the house.
User_376,03224544763,Robbery,Medium,"[{""Name"": ""Witness_85"", ""Contact_No"": ""03498578092""}]",Cantonment Area,30.195778,67.031806,2025-05-15T15:04:00,Armed individuals looted the shop.
User_530,03196612541,Mobile Snatching,Low,[],Hazara Town Area,30.199523,66.944533,2025-05-18T18:35:00,Phone snatched by two riders on a bike.
User_244,03329675893,Mobile Snatching,Low,[],Hazara Town Area,30.191292,66.932547,2025-05-20T10:47:00,Victim robbed of mobile while walking.
User_732,03453769061,Mobile Snatching,Medium,[],Cantonment Area,30.196089,67.029235,2025-05-21T19:09:00,Phone snatched by two riders on a bike.
User_153,03396052527,Assault,Low,"[{""Name"": ""Witness_45"", ""Contact_No"": ""03201080242""}]",Sariab Road Area,30.163883,66.991322,2025-05-21T19:40:00,Physical altercation outside a local cafe.
User_198,03465949038,Mobile Snatching,High,"[{""Name"": ""Witness_39"", ""Contact_No"": ""03322807304""}, {""Name"": ""Witness_89"", ""Contact_No"": ""03366014091""}, {""Name"": ""Witness_63"", ""Contact_No"": ""03282011977""}]",Cantonment Area,30.205648,67.065138,2025-05-22T11:06:00,Victim robbed of mobile while walking.
User_606,03277899331,Robbery,High,"[{""Name"": ""Witness_32"", ""Contact_No"": ""03132032134""}, {""Name"": ""Witness_46"", ""Contact_No"": ""03461085757""}, {""Name"": ""Witness_18"", ""Contact_No"": ""03239221591""}, {""Name"": ""Witness_93"", ""Contact_No"": ""03131656039""}]",Hazara Town Area,30.196334,66.930318,2025-05-24T09:32:00,Victim intercepted and robbed at gunpoint.
User_656,03218730376,Car Theft,High,"[{""Name"": ""Witness_31"", ""Contact_No"": ""03229926502""}, {""Name"": ""Witness_45"", ""Contact_No"": ""03488301127""}, {""Name"": ""Witness_11"", ""Contact_No"": ""03494935623""}]",Jinnah Road Area,30.193036,66.997704,2025-05-24T18:55:00,Car jacked from the market parking.
User_696,03145967433,Assault,Medium,"[{""Name"": ""Witness_73"", ""Contact_No"": ""03287360304""}]",Cantonment Area,30.204169,67.04801,2025-05-26T15:08:00,Street fight resulting in moderate injuries.
User_250,03113289125,Mobile Snatching,Low,[],Zarghoon Road Area,30.229421,67.012314,2025-05-27T18:36:00,Phone snatched by two riders on a bike.
User_174,03408471472,Robbery,Medium,"[{""Name"": ""Witness_51"", ""Contact_No"": ""03179317628""}]",Hazara Town Area,30.167913,66.937269,2025-05-28T04:02:00,Armed individuals looted the shop.
User_550,03226752448,Car Theft,Medium,"[{""Name"": ""Witness_86"", ""Contact_No"": ""03217129487""}]",Zarghoon Road Area,30.212091,67.003036,2025-05-28T09:54:00,Car jacked from the market parking.
User_799,03142568686,Mobile Snatching,Low,[],Jinnah Road Area,30.192141,67.012751,2025-05-30T17:45:00,Phone snatched by two riders on a bike.
